,salary,transaction_amount,loan_amount,credit_score,account_balance,monthly_expense,gender,city,account_type
932,35519.86099583756,705.4734398904734,1113.1765141096673,818.6150221926911,96708.56959101728,1946.9192809065758,Male,Pune,Business
933,28011.94043379918,,2514.9326466168304,839.4678904727944,81783.48548471436,3900.6706569450885,Male,Pune,Savings
934,54400.14450053332,2718.8624456540524,,789.510804882231,78143.06885556056,7810.108445022636,Male,Delhi,Current
935,44979.45775647389,98.68058647991073,9358.627276617399,809.351112749584,89128.38539728131,,Male,Pune,Savings
936,39787.671828692866,4663.924724382357,2815.0427992378695,827.7932179756874,75847.23723981138,1636.8948835540507,Female,Mumbai,Savings
937,57083.56447299353,3824.6550632281524,594.6571278768154,728.8531342715715,89422.53168756697,4233.6261526863545,Female,Pune,Current
938,52438.00713771199,2204.064359026824,4959.909850233758,848.9421828330154,85950.69933631876,5387.941257771262,Female,Delhi,Savings
939,44359.213692632715,1798.9732801526802,2668.3864178505582,,99852.39577117306,787.4564093360589,Female,Mumbai,Business
940,37196.956013291056,4456.857780886112,2478.89629472023,847.071838346119,76465.05623393977,9783.743809767297,Male,Pune,Business
941,58724.573282801444,409.9447521679775,32154.51761506007,777.2654902661782,78344.66929596395,2507.1816264231647,Female,Bangalore,Business
942,,164.52352064820482,9578.955481509967,789.4488779111327,99216.84744874765,868.7421004964095,Male,Mumbai,Business
943,49008.24136220617,547.5850800686378,8139.111519309452,829.8751078549215,90814.76594579798,747.2047185880514,Female,Mumbai,Savings
944,68466.36996047666,3165.380471725468,5374.692735779751,793.7014060614869,22704.995598589536,699.7810180905929,Male,Bangalore,Business
945,39299.15233673847,70.57108699065301,5602.6858446347205,824.7961421845736,89080.04164087628,,Male,Bangalore,Current
946,34744.748290752614,1748.4118784391342,7784.981270198164,779.4186138110634,,3431.208580392183,Male,Pune,Business
947,43080.919301187554,10779.776217720168,11921.424169238051,,51856.602216950334,7021.730585715284,Male,Pune,Current
948,49544.13983644502,3871.667487671538,12111.521683350458,823.4247914058669,74735.31667676891,2956.149927092689,Male,Delhi,Current
949,52433.394493226915,,1883.7251622622769,713.5389264232865,82551.16723314402,6888.248224052409,Female,Delhi,Business
950,47587.6394214367,131.51246430506302,6933.727101430839,835.5572553437622,68029.57750606444,2898.9270682490273,Male,Mumbai,Business
951,53520.55396514297,3560.1383086534784,5309.570666740723,843.5829079167943,60044.05676067997,4817.070670565166,Female,Bangalore,Savings
952,37484.60575809556,1827.480515087411,20442.826532666186,806.081178378619,87791.20298214704,,Female,Bangalore,Current
953,64437.646040732594,244.18385460563456,9980.9456772371,675.7898312615902,87108.73105820328,,Male,Delhi,Business
954,49178.488216074315,197.116926148923,7603.64628507229,826.2721639591433,90243.13377272392,1517.6028860845536,Female,Mumbai,Savings
955,61172.958315881275,4807.615461568677,1226.1365679360686,846.7977737810951,31952.35432129026,5294.591834181799,Female,Mumbai,Business
956,53427.253463777044,2212.484221376102,,829.276831385267,76108.57363824037,1224.707523943269,Female,Delhi,Business
957,54567.53219153784,3535.5406390448097,1246.6102880534775,814.7459290107964,98262.17814370629,5288.384504011036,Male,Delhi,Business
958,55697.67280232204,4223.5807415098825,4112.919143687304,841.1677347403328,60250.406475348194,3549.5406072630926,,Delhi,Current
959,54477.08560017315,1696.2006741298403,1541.3297226742525,796.3378265099932,86899.92286234311,,Male,Pune,Business
960,56427.22759867544,1457.3263526231574,11778.946383162885,545.172322569642,98575.3659177348,3782.418495941112,Male,Mumbai,Savings
961,63291.52530132431,1125.7380841891486,2309.8939187944643,819.9497651893954,84042.40856660008,7406.971504463219,Female,Mumbai,Business
962,51965.2116970147,762.3644402267663,4973.491296616849,828.0957895781551,89203.00171081514,4486.767114264553,Female,Mumbai,Business
963,57090.03757588512,1140.4293797662676,22602.4212088713,824.4000037811039,57966.35435120764,3606.188766443144,Female,Delhi,Savings
964,49102.64305712773,2973.3758493334517,2285.5363873015353,843.8833589527633,95437.01372448915,,Female,Delhi,Savings
965,64401.17215449473,1842.2218156342205,7088.80429494969,,64972.525589517114,7611.267207235756,Female,Delhi,Current
966,43236.076979407306,4460.962211258672,5434.722066342404,823.2077274299495,83685.17347529152,691.1962146872677,Female,Delhi,Current
967,68009.40432910816,1171.745047843888,182.90293316565152,825.5080951752929,98876.83882118472,953.7564042497786,Male,Bangalore,Current
968,49598.420493556565,1868.3472575305777,,796.1050442961612,28599.179545760722,5748.129416607424,Female,Delhi,Current
969,35692.248978819516,1995.5849193818528,715.4531152937201,820.8271893731825,,3336.2000195893306,Female,Pune,Savings
970,51281.0441491079,1791.4922613190258,6429.390145675242,797.7606206450329,93125.47843689825,724.433089624831,Female,Bangalore,Business
971,43189.483425251194,2425.5816251059555,8225.233209326529,846.829240244463,87324.80535645147,2009.6698488029317,,Bangalore,Business
972,58406.43548988724,542.1310394332255,9900.084710640918,765.9738844495595,60981.456039055425,7340.895486358639,Female,Delhi,Business
973,43473.76020697609,1436.3711938048277,11667.785960571895,708.9077298207303,92725.91892485737,3698.611765476547,Female,Mumbai,Current
974,45538.165667852205,,2920.5479692199447,797.6849568346954,95719.38609179921,3399.3083860574175,,Delhi,Savings
975,31104.59269054469,970.6774749981194,100.28898364548043,695.4253505135789,97236.0979104497,1804.355176426173,Female,Mumbai,Savings
976,45476.936807509235,1337.5612173375064,12853.407259893986,841.789728671791,92927.56784364606,5891.106271524902,Male,Delhi,Savings
977,25761.206733710434,2112.3948618385766,7671.309128726943,817.5515047451036,69713.07332047896,3025.397684534589,Male,Delhi,Business
978,34160.97176514276,6012.820262463886,18086.06811312885,803.9591100771008,87240.96792278902,5143.8116766583835,Female,Mumbai,
979,,1835.8394486662005,17225.41455331446,806.4177992624918,94838.0108699032,1644.721741914184,Female,Mumbai,Savings
980,57858.001586508326,2721.985652713184,18535.89136467921,824.3367552574022,96365.1255339283,12259.444204560961,Male,Mumbai,Current
981,54254.575617849645,1411.5169777113545,6637.722009982694,829.3691381114827,91908.80534300739,8260.37800765289,Female,Mumbai,Savings
982,40330.23856870787,2010.8124494348033,4059.077998369884,843.2190917188977,43756.978828843865,3669.091267441945,Female,Pune,Current
983,49522.8864385802,147.14715699226008,15680.954258319292,825.1421557169659,91597.76160487183,4284.288188841352,Male,Mumbai,Savings
984,49963.974609094315,587.1094477702782,6001.927060322706,841.1236974121431,11335.157645153697,2026.0879390373016,Male,Delhi,Current
985,38416.353108074574,898.373521418981,2026.5757471542902,783.7182680172567,,,Female,Delhi,Savings
986,65033.983017671504,1279.1876331344174,19308.423771734564,838.2878200549819,96051.363073327,291.58223244600094,Male,Pune,Savings
987,58773.62290575671,93.44696800468242,21418.26664834698,846.9824851844033,,9683.750118226191,Female,Mumbai,Current
988,47790.35826170336,,6279.396760045075,809.8110173685308,87663.11091073103,5214.843150547985,Female,Delhi,Current
989,50268.85838994531,648.1785082066823,787.1828968795785,804.7782192949863,,1362.8499916417259,Female,Pune,Business
990,52083.82807947553,7117.997798463181,4907.388700351496,747.2476981562831,17653.97899775357,9526.621940566669,Female,Delhi,Current
991,29582.651315757095,804.980097288224,16272.845172494384,806.9830184290558,98970.44218582827,11571.837859863677,Male,Pune,Savings
992,47528.22617479403,1315.718605257502,23204.84623499767,828.8072779613636,,4454.2327684739275,Female,Pune,Savings
993,43180.15752002201,436.555100891286,2274.9392862008513,768.7694067810321,74508.03545580254,,Male,,Current
994,39983.79990105084,1887.221450279832,693.2179560363473,811.1432368547654,-50000.0,3440.1210696713456,Female,Bangalore,Business
995,47188.99707114045,658.9068558228241,20984.24202804143,845.8700192269129,95925.79297489312,,Female,Mumbai,Current
996,67976.86526849522,463.84539709850037,4933.21287444626,808.2816763462698,99196.8498636,4188.660886120827,Male,Bangalore,Savings
997,56408.4286126701,1453.708378648841,,730.6915848538273,99558.22229962543,,Female,Pune,Savings
998,44288.21010217203,11.042023874619545,34440.781205292114,824.7650596535644,70212.57444361543,4860.293632716063,Male,Delhi,Business
999,55725.827813561584,15.387104540800603,688.8365735912733,832.428009163378,97112.58021586592,7283.057975428275,Male,Delhi,Current
